,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
6718,2989.558429,1.0,0.0,0.0,0.0,4172.785661,0.0,0.0,0.0,0.583333,15,0,6000.0,894.936707,1083.032123,0.0,12,1
6719,29.360369,0.545455,520.3,424.5,95.8,0.0,0.5,0.083333,0.333333,0.0,0,6,4000.0,381.22527,100.321702,0.181818,12,0
6720,1396.413738,1.0,312.66,204.0,108.66,280.925255,0.25,0.166667,0.083333,0.333333,8,6,1800.0,594.159059,501.192795,0.0,12,0
6721,82.902896,0.727273,430.43,0.0,430.43,0.0,0.5,0.0,0.416667,0.0,0,10,2500.0,315.075002,87.824996,0.083333,12,0
6722,736.736738,1.0,1171.5,1003.54,167.96,0.0,0.75,0.75,0.333333,0.0,0,26,4000.0,2092.544158,200.597917,0.0,12,3
6723,179.357206,1.0,497.15,497.15,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,1200.0,291.121154,180.093054,0.0,12,0
6724,55.039565,1.0,571.52,0.0,571.52,0.0,1.0,0.0,1.0,0.0,0,44,3000.0,596.54897,176.777412,1.0,12,3
6725,2.611795,0.142857,43.08,43.08,0.0,0.0,0.142857,0.142857,0.0,0.0,0,2,300.0,143.823981,48.679152,0.0,7,0
6726,2303.266119,1.0,740.73,324.88,415.85,3521.638805,0.583333,0.25,0.333333,0.75,14,9,5000.0,3241.098168,701.198898,0.0,12,1
6727,1778.035758,1.0,449.0,449.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,3500.0,429.538574,690.355456,0.0,12,0
6728,1806.557876,1.0,235.9,47.0,188.9,1292.92879,0.833333,0.083333,0.75,0.416667,12,11,2000.0,746.986805,459.874277,0.0,12,3
6729,895.308285,1.0,0.0,0.0,0.0,59.226322,0.0,0.0,0.0,0.166667,2,0,1000.0,304.93211,272.53859,0.0,12,0
6730,80.607988,1.0,1638.3,0.0,1638.3,0.0,1.0,0.0,1.0,0.0,0,35,6000.0,1589.707781,67.939783,0.2,12,3
6731,92.261256,0.272727,666.68,0.0,666.68,0.0,0.333333,0.0,0.333333,0.0,0,4,900.0,2510.558599,259.141203,0.0,12,0
6732,1647.860393,1.0,1510.0,0.0,1510.0,2993.136369,0.833333,0.0,0.833333,0.166667,3,11,3500.0,3927.022653,1464.023513,0.083333,12,3
6733,1188.651458,1.0,822.96,156.0,666.96,0.0,0.5,0.166667,0.416667,0.0,0,18,1200.0,801.255647,686.634722,0.0,12,3
6734,1060.274411,1.0,404.24,404.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1024.733353,2707.521979,0.0,12,0
6735,92.876617,1.0,922.74,0.0,922.74,0.0,1.0,0.0,1.0,0.0,0,69,3000.0,897.050714,176.218615,1.0,12,3
6736,1586.128233,1.0,185.0,185.0,0.0,412.306268,0.083333,0.083333,0.0,0.25,3,2,2500.0,547.767021,389.22018,0.0,12,0
6737,974.130505,1.0,482.8,322.98,159.82,0.0,1.0,0.25,1.0,0.0,0,17,4500.0,567.680103,380.886977,0.0,12,3
6738,2465.684327,1.0,467.7,467.7,0.0,934.710802,0.416667,0.416667,0.0,0.083333,1,13,3000.0,784.234756,958.838221,0.0,12,0
6739,1038.465061,1.0,264.8,0.0,264.8,0.0,0.416667,0.0,0.333333,0.0,0,5,1000.0,418.812352,773.534938,0.0,12,0
6740,98.039262,1.0,258.36,0.0,258.36,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,146.073798,99.260979,0.0,7,3
6741,177.551278,0.636364,66.25,0.0,66.25,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,2283.641666,3116.67911,0.0,12,0
6742,1728.948802,1.0,148.0,148.0,0.0,3521.786884,0.083333,0.083333,0.0,0.416667,8,1,6100.0,2441.612338,453.517757,0.0,12,1
6743,947.223495,1.0,0.0,0.0,0.0,648.548716,0.0,0.0,0.0,0.25,3,0,6500.0,2415.827922,3933.230932,0.0,12,0
6744,528.917839,1.0,647.69,483.59,164.1,0.0,0.666667,0.25,0.333333,0.0,0,12,1000.0,390.696467,213.744956,0.0,12,3
6745,156.72326,1.0,1776.76,0.0,1776.76,0.0,1.0,0.0,0.916667,0.0,0,22,9600.0,1339.303085,185.281009,0.916667,12,3
6746,1250.526799,1.0,2576.81,2576.81,0.0,599.535996,0.583333,0.583333,0.0,0.166667,2,34,3750.0,3811.567017,3536.319962,0.090909,12,3
6747,3559.634883,1.0,7654.81,6984.29,670.52,0.0,0.666667,0.666667,0.333333,0.0,0,45,7000.0,2785.055072,783.737906,0.0,12,2
6748,4.766639,0.363636,32.22,0.0,32.22,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,185.232035,124.66745,0.5,12,0
6749,1928.13296,1.0,2133.15,1272.55,860.6,887.278353,1.0,0.583333,0.916667,0.166667,4,53,5900.0,971.9261,487.127965,0.0,12,3
6750,462.918623,1.0,3497.99,626.85,2871.14,0.0,1.0,0.416667,1.0,0.0,0,130,3000.0,3581.048471,174.461435,0.166667,12,2
6751,339.039307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,102.011016,294.47698,0.0,12,3
6752,1532.106106,1.0,1478.98,934.6,544.38,0.0,0.916667,0.25,0.833333,0.0,0,27,3000.0,1016.511227,377.143061,0.0,12,3
6753,65.652855,1.0,480.0,0.0,480.0,0.0,0.75,0.0,0.666667,0.0,0,12,1400.0,444.504448,192.250083,0.6,12,3
6754,1386.949394,1.0,227.56,177.56,50.0,960.590608,0.083333,0.083333,0.083333,0.083333,6,2,3000.0,319.354,388.368299,0.0,12,0
6755,497.510544,1.0,569.94,141.4,428.54,1297.077512,0.75,0.166667,0.583333,0.166667,5,10,2900.0,770.283123,226.730509,0.0,12,3
6756,1817.150299,1.0,596.5,0.0,596.5,1736.759805,0.833333,0.0,0.833333,0.583333,11,10,3000.0,891.637597,474.182947,0.0,12,1
6757,57.077581,0.727273,698.44,95.14,603.3,0.0,0.666667,0.166667,0.5,0.0,0,16,6000.0,525.904806,116.075915,0.454545,12,3
6758,1821.040307,1.0,166.38,116.38,50.0,1682.602932,0.4,0.2,0.2,0.4,13,5,5000.0,3388.896555,520.445922,0.0,10,1
6759,988.749349,1.0,0.0,0.0,0.0,6085.7392,0.0,0.0,0.0,0.5,17,0,5000.0,4937.146727,223.182313,0.2,6,1
6760,1842.11833,1.0,83.31,0.0,83.31,0.0,0.083333,0.0,0.083333,0.0,0,3,2000.0,603.296946,1018.247383,0.0,12,0
6761,1210.309338,1.0,182.28,182.28,0.0,216.289445,0.25,0.25,0.0,0.166667,2,8,1300.0,512.657226,511.999815,0.0,12,0
6762,477.45278,1.0,71.48,71.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,700.0,322.357201,217.0654,0.0,12,0
6763,14.012088,0.818182,165.09,0.0,165.09,0.0,0.75,0.0,0.75,0.0,0,9,5000.0,218.895476,157.783535,0.9,12,3
6764,1308.126179,1.0,102.75,0.0,102.75,0.0,0.833333,0.0,0.75,0.0,0,10,3000.0,865.740388,288.129171,0.0,12,3
6765,1082.653038,1.0,343.22,343.22,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1200.0,510.918269,282.782763,0.0,12,0
6766,1055.99498,1.0,1482.18,1482.18,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,1500.0,1418.618359,2733.696071,0.0,12,0
6767,1060.391273,1.0,0.0,0.0,0.0,1475.858013,0.0,0.0,0.0,0.545455,10,0,2000.0,407.36056,277.084736,0.0,11,0
6768,559.730777,1.0,0.0,0.0,0.0,299.524277,0.0,0.0,0.0,0.083333,1,0,800.0,455.384879,198.175355,0.0,12,0
6769,150.351174,1.0,1039.92,0.0,1039.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,984.158369,168.596244,0.2,12,3
6770,1347.505936,1.0,0.0,0.0,0.0,547.390756,0.0,0.0,0.0,0.25,4,0,1500.0,263.430572,722.782997,0.0,12,0
6771,856.619236,0.9,0.0,0.0,0.0,18.117967,0.0,0.0,0.0,0.1,1,0,900.0,220.18909,251.365035,0.0,10,0
6772,97.617137,0.222222,736.0,736.0,0.0,0.0,0.222222,0.222222,0.0,0.0,0,2,1500.0,0.0,864.2065423050828,0.0,9,0
6773,915.932014,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,224.596651,330.860527,0.0,12,0
6774,1425.606151,1.0,103.0,103.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,590.37153,516.506067,0.0,12,0
6775,12.423324,0.545455,21.99,0.0,21.99,0.0,0.090909,0.0,0.090909,0.0,0,1,4000.0,0.0,864.2065423050828,0.0,11,0
6776,7.315575,0.181818,107.0,107.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,588.015945,87.805376,0.0,12,0
6777,258.837282,1.0,831.6,0.0,831.6,0.0,1.0,0.0,1.0,0.0,0,51,2500.0,366.15467,173.631099,0.0,12,3
6778,114.806604,1.0,675.0,0.0,675.0,0.0,0.666667,0.0,0.666667,0.0,0,12,1000.0,671.28341,211.872834,0.083333,12,3
6779,25.576426,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,232.652483,165.826627,0.416667,12,3
6780,1139.648949,1.0,0.0,0.0,0.0,73.875442,0.0,0.0,0.0,0.166667,2,0,1200.0,298.183864,443.597884,0.0,12,0
6781,6767.138783,1.0,999.97,807.71,192.26,1960.373647,0.75,0.416667,0.416667,0.166667,2,17,7500.0,4114.602852,2987.684451,0.0,12,1
6782,1251.26572,1.0,494.04,0.0,494.04,0.0,0.727273,0.0,0.727273,0.0,0,12,1000.0,179.372971,8411.177378,0.0,11,3
6783,155.676255,0.818182,990.33,990.33,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,4000.0,1006.564682,67.567132,0.181818,12,0
6784,28.178604,0.909091,208.6,0.0,208.6,0.0,0.833333,0.0,0.75,0.0,0,10,1000.0,186.560331,166.048636,0.375,12,3
6785,1118.724569,1.0,0.0,0.0,0.0,1963.807815,0.0,0.0,0.0,0.428571,6,0,2000.0,193.30886,227.879396,0.0,7,0
6786,2347.486095,1.0,0.0,0.0,0.0,1957.749127,0.0,0.0,0.0,0.428571,9,0,2950.0,3781.991205,3743.011386,0.0,7,1
6787,900.292445,0.909091,0.0,0.0,0.0,1103.829113,0.0,0.0,0.0,0.166667,6,0,1400.0,190.33293,216.278844,0.0,12,0
6788,3447.523748,1.0,6341.55,3232.26,3109.29,2307.775197,1.0,0.75,1.0,0.5,12,118,5000.0,5575.894258,1767.825544,0.0,12,2
6789,424.994385,0.375,1200.0,1200.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1200.0,57.266292,56.72021,0.0,8,0
6790,30.957159,0.454545,426.25,0.0,653.55,0.0,0.5,0.0,0.5,0.0,0,19,1200.0,460.814602,108.772098,0.0,12,0
6791,2284.316297,1.0,239.26,0.0,239.26,2794.719183,0.75,0.0,0.75,0.25,3,9,3000.0,1918.74596,504.077272,0.0,12,3
6792,3695.634133,1.0,0.0,0.0,0.0,2438.708269,0.0,0.0,0.0,0.416667,8,0,4000.0,973.155092,1525.998307,0.0,12,1
6793,14.480094,0.571429,134.6,0.0,134.6,0.0,0.571429,0.0,0.428571,0.0,0,4,3000.0,155.845232,102.333285,1.0,7,3
6794,1722.475015,1.0,115.91,45.65,70.26,146.607859,0.5,0.083333,0.5,0.25,4,7,1900.0,442.944623,813.974537,0.0,12,0
6795,202.326177,0.888889,1800.0,0.0,1800.0,0.0,0.888889,0.0,0.888889,0.0,0,9,1000.0,1502.595015,144.69691,0.571429,9,3
6796,7.166625,0.454545,62.0,0.0,62.0,0.0,0.166667,0.0,0.083333,0.0,0,2,3000.0,132.643754,51.950904,0.142857,12,0
6797,59.315679,1.0,145.58,0.0,145.58,0.0,0.833333,0.0,0.833333,0.0,0,11,1000.0,0.0,864.2065423050828,0.0,12,3
6798,1575.794134,1.0,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100.0,2345.315745,1704.918221,0.1,10,3
6799,489.343503,1.0,1446.44,1093.24,353.2,0.0,0.727273,0.363636,0.636364,0.0,0,17,3500.0,1223.217883,189.41742,0.0,11,3
6800,665.285049,1.0,0.0,0.0,0.0,18.766426,0.0,0.0,0.0,0.083333,1,0,700.0,45.650296,3087.338813,0.0,12,0
6801,11.13998,0.636364,200.0,0.0,200.0,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,338.521478,184.326343,1.0,12,3
6802,1708.506241,1.0,0.0,0.0,0.0,236.443443,0.0,0.0,0.0,0.083333,1,0,2000.0,702.214941,417.488671,0.0,12,0
6803,119.368715,0.909091,339.11,611.65,12.41,87.547315,0.416667,0.5,0.083333,0.083333,2,5,6500.0,107.203529,187.367893,0.0,12,0
6804,255.851136,0.909091,311.8,0.0,311.8,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,709.240603,2703.147477,0.0,12,3
6805,499.751638,1.0,468.6,0.0,468.6,0.0,0.833333,0.0,0.75,0.0,0,10,1200.0,1092.978851,178.853712,0.083333,12,3
6806,7196.553011,1.0,0.0,0.0,0.0,8195.684678,0.0,0.0,0.0,0.5,7,0,9000.0,3335.3032,1349.647209,0.0,10,1
6807,4619.500393,1.0,1870.8,1148.75,722.05,0.0,0.5,0.166667,0.416667,0.0,0,11,5000.0,2296.399555,2771.549821,0.0,12,3
6808,77.653879,1.0,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800.0,1572.10707,121.46035,0.083333,12,0
6809,1906.550855,1.0,1244.37,83.53,1160.84,0.0,0.833333,0.083333,0.833333,0.0,0,21,1800.0,1182.12849,3748.341561,0.0,12,3
6810,0.704307,0.181818,963.9,607.28,356.62,0.0,0.5,0.083333,0.5,0.0,0,10,3000.0,1502.662849,14.571644,0.0,12,0
6811,71.558308,0.181818,650.0,650.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,3804.775151,86.539433,0.0,12,0
6812,103.622401,0.909091,351.5,0.0,351.5,0.0,0.5,0.0,0.416667,0.0,0,9,3000.0,350.616751,169.07969,0.111111,12,0
6813,3.76029,0.181818,45.0,0.0,45.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,1895.798955,68.967179,0.0,12,0
6814,847.349752,1.0,295.83,0.0,295.83,988.908614,1.0,0.0,0.888889,0.222222,3,9,1000.0,70.777666,3831.115551,0.142857,9,3
6815,711.922203,0.818182,197.21,197.21,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1781.472773,280.724848,0.1,12,0
6816,11.64104,0.363636,167.22,0.0,167.22,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,167.751977,69.564242,0.363636,12,0
6817,770.636646,0.818182,0.0,0.0,0.0,1615.027379,0.0,0.0,0.0,0.25,4,0,1500.0,809.365677,257.156519,0.0,12,0
6818,300.11949,1.0,2811.86,2006.8,805.06,0.0,1.0,0.916667,0.583333,0.0,0,51,800.0,2501.680369,189.395585,1.0,12,3
6819,16.840922,0.272727,30.57,0.0,30.57,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,501.663366,122.153236,0.0,12,0
6820,43.633541,1.0,385.76,0.0,385.76,0.0,1.0,0.0,1.0,0.0,0,18,5000.0,391.229684,178.370583,0.833333,12,3
6821,190.056883,1.0,501.88,25.0,476.88,0.0,1.0,0.083333,1.0,0.0,0,13,2000.0,493.981832,189.50275,0.0,12,3
6822,1806.845374,1.0,0.0,0.0,0.0,3525.726761,0.0,0.0,0.0,0.583333,24,0,6000.0,587.553145,608.345463,0.0,12,1
6823,1151.703776,1.0,541.75,541.75,0.0,0.0,0.25,0.25,0.0,0.0,0,12,1800.0,2140.934561,478.040659,0.0,12,0
6824,251.273637,0.272727,1861.74,1861.74,0.0,0.0,0.25,0.25,0.0,0.0,0,31,3000.0,195.73661,273.119363,0.0,12,0
6825,599.116168,1.0,947.07,815.07,132.0,508.477816,0.666667,0.583333,0.416667,0.333333,5,17,3000.0,1654.58686,208.064056,0.0,12,3
6826,6342.561972,1.0,0.0,0.0,0.0,3444.929414,0.0,0.0,0.0,0.25,4,0,10500.0,1351.732415,1342.524091,0.0,12,1
6827,230.337567,0.727273,2219.39,287.0,1932.39,0.0,1.0,0.333333,0.916667,0.0,0,37,2000.0,1044.263246,120.655535,0.0,12,3
6828,126.945696,1.0,1086.26,0.0,1086.26,0.0,1.0,0.0,1.0,0.0,0,34,4500.0,981.005079,162.218628,0.916667,12,3
6829,1456.530313,0.909091,210.09,128.4,81.69,1785.86516,0.363636,0.363636,0.272727,0.363636,26,9,2000.0,423.100779,628.099733,0.0,11,1
6830,553.534453,1.0,1682.36,1440.14,242.22,0.0,0.666667,0.333333,0.416667,0.0,0,19,1900.0,677.969663,195.776465,0.0,12,3
6831,128.982891,1.0,237.0,0.0,237.0,0.0,1.0,0.0,0.916667,0.0,0,12,5000.0,192.681715,165.041701,0.0,12,3
6832,931.827906,0.545455,0.0,0.0,0.0,2937.591809,0.0,0.0,0.0,0.090909,1,0,3500.0,2995.213811,244.405201,0.25,11,0
6833,1091.74471,1.0,729.47,566.52,162.95,0.0,0.75,0.583333,0.166667,0.0,0,22,1500.0,2118.665123,612.918428,0.083333,12,3
6834,694.409019,1.0,80.0,0.0,80.0,0.0,0.166667,0.0,0.166667,0.0,0,4,5000.0,767.024618,228.893626,0.0,12,0
6835,2007.955223,1.0,2542.75,1187.23,1355.52,0.0,1.0,0.25,1.0,0.0,0,34,7000.0,5044.600878,564.924266,0.083333,12,3
6836,34.600595,0.454545,359.5,0.0,359.5,0.0,0.416667,0.0,0.416667,0.0,0,7,5000.0,449.718054,71.384549,0.454545,12,0
6837,315.125494,0.9,1890.09,1013.3,876.79,0.0,0.9,0.5,0.8,0.0,0,25,4000.0,1548.950633,140.51211,0.142857,10,3
6838,9321.555794,1.0,334.9,0.0,334.9,9463.245088,1.0,0.0,0.916667,0.083333,5,12,10000.0,2029.431421,3506.66581,0.0,12,1
6839,1458.115876,1.0,1050.6,1050.6,0.0,358.881155,0.583333,0.583333,0.0,0.083333,4,21,1500.0,1232.660721,1276.693069,0.0,12,0
6840,15.491884,0.272727,84.0,0.0,84.0,0.0,0.166667,0.0,0.166667,0.0,0,4,5000.0,178.18272,55.922251,0.272727,12,0
6841,1179.395773,0.875,0.0,0.0,0.0,1393.998578,0.0,0.0,0.0,0.25,3,0,1500.0,128.881941,248.197938,0.0,8,0
6842,1593.467543,1.0,0.0,0.0,0.0,1889.339793,0.0,0.0,0.0,0.333333,2,0,2000.0,173.71666,289.554448,0.0,6,0
6843,58.557694,0.875,319.34,319.34,0.0,273.998025,0.125,0.125,0.0,0.125,1,1,1200.0,353.924067,90.382954,0.0,8,0
6844,1174.657795,0.727273,1158.02,325.52,832.5,1635.172156,0.416667,0.166667,0.333333,0.166667,7,11,2000.0,499.788236,2656.494706,0.0,12,0
6845,6.96194,0.272727,80.43,0.0,80.43,0.0,0.272727,0.0,0.181818,0.0,0,3,1000.0,140.958283,153.887492,1.0,11,0
6846,162.046468,1.0,1768.05,0.0,1768.05,0.0,1.0,0.0,1.0,0.0,0,18,5000.0,1668.054457,172.804335,0.916667,12,3
6847,1108.316745,1.0,480.7,0.0,480.7,2856.358168,0.909091,0.0,0.909091,0.272727,11,10,2500.0,2884.208351,413.570374,0.181818,11,3
6848,1343.938904,1.0,0.0,0.0,0.0,38.529264,0.0,0.0,0.0,0.083333,1,0,1500.0,284.321607,421.910126,0.0,12,0
6849,1098.52228,1.0,285.24,0.0,285.24,0.0,0.5,0.0,0.5,0.0,0,9,1200.0,554.294411,724.979174,0.0,12,0
6850,23.436171,1.0,329.86,157.0,172.86,0.0,0.916667,0.083333,0.916667,0.0,0,22,5000.0,187.258841,145.813975,0.75,12,3
6851,5899.427294,1.0,0.0,0.0,0.0,2845.745739,0.0,0.0,0.0,0.416667,7,0,9000.0,2760.879055,3172.680242,0.0,12,1
6852,25.25977,0.181818,366.66,0.0,366.66,0.0,0.166667,0.0,0.083333,0.0,0,2,500.0,1073.058459,164.17889,1.0,12,0
6853,10.801231,0.4,70.0,0.0,70.0,0.0,0.4,0.0,0.3,0.0,0,4,1200.0,45.214284,143.706295,0.0,10,0
6854,72.575706,0.181818,0.0,0.0,0.0,907.958603,0.0,0.0,0.0,0.083333,2,0,1000.0,2988.425347,42.653262,0.0,12,0
6855,1259.179009,1.0,99.77,54.13,45.64,0.0,0.166667,0.166667,0.083333,0.0,0,4,1500.0,643.17199,281.091585,0.0,12,0
6856,133.724675,0.818182,1499.94,0.0,1499.94,0.0,0.75,0.0,0.666667,0.0,0,9,5000.0,1353.4934,144.022718,0.666667,12,3
6857,592.466798,1.0,5629.41,0.0,6229.41,0.0,0.916667,0.0,1.0,0.0,0,82,6000.0,5723.333315,187.963174,0.833333,12,2
6858,4338.877278,0.888889,0.0,0.0,0.0,5705.426498,0.0,0.0,0.0,0.444444,19,0,6000.0,217.059511,10057.56192,0.0,9,1
6859,1337.107101,1.0,466.67,0.0,466.67,0.0,0.5,0.0,0.416667,0.0,0,15,1500.0,555.683726,577.688088,0.0,12,0
6860,32.381593,0.818182,445.7,0.0,445.7,0.0,0.833333,0.0,0.833333,0.0,0,10,2500.0,563.718775,170.968893,0.875,12,3
6861,340.014453,1.0,2619.2,2472.56,146.64,0.0,0.75,0.666667,0.25,0.0,0,19,4000.0,2540.900415,182.019607,0.083333,12,3
6862,14.04272,0.727273,47.79,47.79,0.0,0.0,0.25,0.083333,0.0,0.0,0,1,1200.0,62.177249,187.682034,0.0,12,0
6863,2972.091316,1.0,370.4,235.4,135.0,5078.251311,0.333333,0.25,0.25,0.666667,17,6,8500.0,3078.100417,756.141664,0.0,12,1
6864,1607.551793,0.909091,0.0,0.0,0.0,4078.383904,0.0,0.0,0.0,0.583333,17,0,2500.0,3636.677131,485.333114,0.0,12,1
6865,988.405365,1.0,637.97,45.65,592.32,38.322217,1.0,0.083333,1.0,0.083333,1,25,1000.0,864.471651,903.567225,0.0,12,3
6866,1154.241515,1.0,102.0,102.0,0.0,98.317922,0.166667,0.166667,0.0,0.166667,2,2,1200.0,312.440002,754.478004,0.0,12,0
6867,2230.477487,0.857143,0.0,0.0,0.0,2480.833949,0.0,0.0,0.0,0.142857,2,0,2500.0,391.306121,397.057608,0.0,7,0
6868,826.688625,1.0,19.88,19.88,0.0,869.246203,0.083333,0.083333,0.0,0.333333,20,2,900.0,1072.638864,373.912056,0.083333,12,0
6869,650.667796,1.0,1059.26,924.26,135.0,0.0,0.833333,0.833333,0.25,0.0,0,24,1200.0,184.434921,276.551931,0.0,12,3
6870,1.310749,0.090909,29.9,29.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,38.718362,18.928972,0.0,12,0
6871,56.726412,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,261.671184,198.263057,0.083333,12,3
6872,676.588508,0.909091,0.0,0.0,0.0,1830.79614,0.0,0.0,0.0,0.636364,14,0,2000.0,1858.706202,383.983971,0.125,11,1
6873,92.119709,0.857143,499.98,0.0,499.98,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,471.641077,95.821841,1.0,7,3
6874,368.687038,0.818182,0.0,0.0,0.0,1587.748905,0.0,0.0,0.0,0.083333,1,0,2000.0,2115.925455,217.791398,0.0,12,0
6875,1592.221829,1.0,616.95,452.88,164.07,109.299409,0.833333,0.333333,0.666667,0.166667,4,15,2000.0,522.169095,388.683266,0.0,12,3
6876,9.153671,0.272727,126.6,0.0,126.6,0.0,0.5,0.0,0.416667,0.0,0,6,2900.0,134.386353,46.037748,0.0,12,0
6877,1296.646998,1.0,0.0,0.0,0.0,148.520664,0.0,0.0,0.0,0.083333,1,0,1500.0,424.063067,343.652322,0.0,12,0
6878,0.0,0.0,0.0,0.0,0.0,100.51993,0.0,0.0,0.0,0.083333,1,0,2000.0,0.0,864.2065423050828,0.0,12,0
6879,1256.460026,1.0,1313.0,1313.0,0.0,0.0,0.583333,0.583333,0.0,0.0,0,29,1200.0,1440.244979,1919.360883,0.0,12,3
6880,68.448626,0.909091,51.7,0.0,51.7,0.0,0.25,0.0,0.25,0.0,0,3,2500.0,145.632497,164.432591,0.0,12,0
6881,82.784219,0.363636,431.28,431.28,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,734.818798,173.255235,0.0,12,0
6882,1362.522626,1.0,62.25,0.0,62.25,56.644654,0.083333,0.0,0.083333,0.166667,2,1,1500.0,349.397408,341.393229,0.0,12,0
6883,3520.616355,0.9,1675.91,947.7,728.21,10213.65297,0.9,0.2,0.8,0.3,9,26,10000.0,3148.054919,819.267218,0.125,10,1
6884,1728.280785,1.0,0.0,0.0,0.0,2552.869584,0.0,0.0,0.0,0.5,20,0,2500.0,1028.314286,1175.17299,0.083333,12,1
6885,1413.236934,1.0,574.95,121.3,453.65,58.379957,0.666667,0.166667,0.5,0.25,3,10,1500.0,963.80147,1234.776368,0.0,12,3
6886,4.334047,0.2,73.17,0.0,73.17,0.0,0.3,0.0,0.3,0.0,0,3,2900.0,160.363635,94.101695,0.0,10,0
6887,6.955591,0.454545,630.42,342.53,287.89,0.0,1.0,1.0,1.0,0.0,0,31,4000.0,671.281725,47.609315,0.1,12,3
6888,93.977513,0.909091,389.44,0.0,389.44,0.0,0.727273,0.0,0.727273,0.0,0,8,2500.0,455.962105,114.634795,0.2,11,3
6889,3457.722387,1.0,229.0,229.0,0.0,2102.258461,0.083333,0.083333,0.0,0.25,8,1,8000.0,3679.035805,792.385386,0.0,12,1
6890,31.475251,1.0,479.96,0.0,479.96,0.0,1.0,0.0,1.0,0.0,0,35,2500.0,431.591387,176.765922,1.0,12,3
6891,1676.457032,1.0,0.0,0.0,0.0,271.277923,0.0,0.0,0.0,0.25,5,0,1800.0,788.245672,1088.975559,0.0,12,0
6892,8.76802,0.5,0.0,0.0,0.0,78.259015,0.0,0.0,0.0,0.125,1,0,1200.0,152.786639,62.224592,1.0,8,0
6893,2135.744209,1.0,1342.31,241.75,1100.56,1993.285912,0.583333,0.166667,0.583333,0.25,8,23,8000.0,5720.735722,513.57964,0.083333,12,3
6894,51.46642,0.181818,0.0,0.0,0.0,469.836414,0.0,0.0,0.0,0.083333,1,0,1000.0,2801.977685,110.436578,1.0,12,0
6895,1579.871382,1.0,3248.83,1933.93,1314.9,4232.135689,0.833333,0.583333,0.416667,0.166667,5,38,6500.0,3620.440772,493.696216,0.083333,12,3
6896,37.022109,1.0,247.92,0.0,247.92,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,227.869425,172.187284,0.333333,12,3
6897,344.023581,1.0,1551.27,944.77,606.5,0.0,1.0,0.333333,0.916667,0.0,0,26,6500.0,1779.381962,195.950075,0.0,12,3
6898,3029.388362,1.0,71.99,0.0,71.99,4865.41145,0.166667,0.0,0.166667,0.166667,2,2,7500.0,887.3365,915.671887,0.0,12,0
6899,212.620261,0.272727,172.61,172.61,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,7000.0,5359.784024,216.758246,0.0,12,0
6900,1460.077343,0.9,79.8,79.8,0.0,3494.069968,0.1,0.1,0.0,0.6,16,1,2500.0,1967.368185,518.663889,0.0,10,1
